"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-04","0.00","5.1",,"34","20",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-05","0.00","5.1",,"29","22",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-06","0.00","5.1",,"29","22",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-07","0.00","5.1",,"35","18",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-08","0.01","4.3",,"35","30",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-09","0.01","3.5",,"35","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-10","0.03","2.0",,"36","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-11","0.04","1.2",,"36","34",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-12","0.00",,,"43","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-13","0.00","0.8",,"50","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-14","0.01","0.4",,"43","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-15","0.00","0.8",,"46","28",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-16","0.00",,,"48","26",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-17","0.00","0.4",,"49","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-18","0.00","0.4",,"44","21",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-19","0.00","0.4",,"26","13",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-20","0.00","0.4",,"42","13",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-21","0.00","0.4",,"44","23",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-22","0.00","0.4",,"45","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-23","0.00","0.4",,"35","20",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-24","0.07","1.2",,"31","4",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-25","0.00","0.8",,"22","1",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-26","0.00","0.4",,"46","15",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-27","0.00","0.8",,"38","22",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-28","0.00","0.8",,"55","25",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-29","0.00","0.4",,"65","37",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-30","0.00","0.4",,"56","41",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-03-31","0.16","0.4",,"63","35",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-01","0.00","0.4",,"59","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-02","0.28",,,"48","34",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-03","0.12","1.2",,"50","30",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-04","0.00","0.4",,"62","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-05","0.00","0.4",,"60","31",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-06","0.00","0.4",,"53","23",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-07","0.00",,,"48","20",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-08","0.00","0.4",,"54","24",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-09","0.00","0.4",,"57","36",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-10","0.00","0.4",,"55","28",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-11","0.00","0.4",,"48","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-12","0.00","0.4",,"56","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-13","0.00","0.4",,"59","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-14","0.00",,,"72","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-15","0.01","0.4",,"53","30",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-16","0.00","0.4",,"59","22",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-17","0.00",,,"68","31",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-18","0.00",,,"71","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-19","0.00",,,"74","32",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-20",,,,"60","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-22","0.00",,,"71","30",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-23","0.00",,,"75","37",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-24","0.00",,,"66","42",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-25","0.00",,,"68","36",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-26","0.00",,,"65","34",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-27","0.00",,,"69","28",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-28","0.00",,,"69","38",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-29","0.64",,,"58","48",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-04-30","0.42",,,"53","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-01","0.14",,,"54","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-02","0.28",,,"49","35",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-03","0.01",,,"45","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-04","0.61",,,"56","36",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-05","0.36",,,"45","35",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-06","0.00",,,"45","26",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-07","0.00",,,"46","31",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-08","0.00",,,"54","24",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-09","0.00",,,"59","28",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-10","0.15",,,"52","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-11","0.03",,,"61","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-12","0.00",,,"57","37",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-13","0.00",,,"60","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-14","0.00",,,"74","37",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-15","0.00",,,"79","48",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-16","0.00",,,"77","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-17","0.00",,,"80","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-18","0.00",,,"83","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-19","0.00",,,"84","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-20","0.00",,,"84","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-21","0.00",,,"81","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-22","0.00",,,"75","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-23","0.13",,,"73","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-24","0.22",,,"67","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-25","0.67",,,"69","53",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-26","0.00",,,"68","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-27","0.00",,,"56","39",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-28","1.07",,,"69","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-29","2.15",,,"69","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-30","0.22",,,"61","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-05-31","0.09",,,"66","42",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-01","0.00",,,"60","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-02","0.00",,,"71","41",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-03","0.00",,,"73","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-04","0.19",,,"71","50",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-05","0.40",,,"69","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-06","0.00",,,"72","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-07","0.00",,,"77","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-08","0.21",,,"71","53",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-09","0.13",,,"56","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-11","0.20",,,"62","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-12","0.05",,,"69","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-13","0.00",,,"71","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-14","0.00",,,"75","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-15","0.00",,,"76","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-16","0.00",,,"80","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-17","0.31",,,"72","62",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-18","0.38",,,"64","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-19","0.00",,,"68","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-20","0.00",,,"79","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-21","0.14",,,"70","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-22","0.01",,,"79","53",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-23","0.00",,,"76","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-24","0.00",,,"74","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-25","0.00",,,"80","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-26","0.56",,,"78","62",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-27","0.02",,,"74","53",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-28","0.01",,,"67","48",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-29","0.00",,,"69","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-06-30","0.00",,,"76","59",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-01","0.07",,,"86","64",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-02","0.00",,,"87","71",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-03","0.37",,,"87","66",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-04","0.00",,,"79","63",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-05","0.30",,,"82","59",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-06","0.00",,,"74","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-07","0.00",,,"78","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-08","0.00",,,"73","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-09","0.00",,,"81","61",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-10","0.00",,,"80","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-11","0.00",,,"72","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-12","0.00",,,"76","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-13","1.05",,,"80","61",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-14","0.01",,,"76","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-15","0.00",,,"77","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-16","0.00",,,"74","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-17","0.51",,,"65","53",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-18","0.00",,,"79","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-19","0.00",,,"74","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-20","0.00",,,"78","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-21","0.00",,,"81","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-22","0.28",,,"75","62",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-23","0.00",,,"78","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-24","0.00",,,"82","58",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-25","0.00",,,"85","60",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-26","0.00",,,"90","66",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-27","0.11",,,"80","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-28","0.00",,,"76","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-29","0.00",,,"76","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-30","0.02",,,"77","61",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-07-31","0.00",,,"86","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-01","1.05",,,"80","63",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-02","0.18",,,"85","61",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-03","0.02",,,"83","59",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-04","0.28",,,"75","59",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-05","0.01",,,"70","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-06","0.00",,,"76","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-07","0.00",,,"81","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-08","0.00",,,"87","63",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-09","0.00",,,"91","62",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-10","0.12",,,"89","67",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-11","0.02",,,"84","63",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-12","0.02",,,"84","61",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-13","1.99",,,"72","63",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-14","0.09",,,"67","56",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-15","0.24",,,"59","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-16","0.00",,,"63","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-17","0.02",,,"57","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-18","0.00",,,"69","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-19","0.00",,,"73","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-20","0.01",,,"83","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-21","0.00",,,"78","53",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-22","0.00",,,"88","63",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-23","0.00",,,"86","60",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-24","0.00",,,"65","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-25","0.00",,,"72","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-26","0.00",,,"84","50",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-27","0.02",,,"86","59",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-28","0.13",,,"69","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-29","0.00",,,"78","55",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-30","1.52",,,"67","57",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-08-31","0.03",,,"68","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-01","0.83",,,"72","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-02","0.44",,,"64","51",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-03","0.03",,,"64","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-04","0.00",,,"63","40",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-05","0.00",,,"68","41",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-06","0.03",,,"65","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-07","0.00",,,"57","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-08","0.00",,,"62","40",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-09","0.20",,,"66","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-10","0.81",,,"61","54",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-11","0.00",,,"64","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-12","0.02",,,"66","42",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-13","0.01",,,"59","37",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-14","0.01",,,"59","35",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-15","0.00",,,"62","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-17",,"0.4",,,,,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-18","1.46","0.8",,"57","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-19",,,,"59","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-20",,,,"55","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-21",,,,"52","42",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-22",,,,"49","35",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-23",,"0.8",,"54","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-24",,,,"60","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-25",,,,"63","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-26",,,,"73","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-27",,,,"69","52",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-28",,,,"67","46",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-29",,,,"67","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-09-30",,,,"65","40",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-01",,,,"54","34",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-02",,,,"56","28",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-03",,,,"65","38",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-04",,,,"69","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-05",,,,"70","49",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-06",,,,"70","42",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-07",,,,"75","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-08",,,,"78","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-09",,,,"76","47",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-10",,,,"70","44",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-11",,,,"75","39",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-12",,,,"62","41",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-13",,,,"60","36",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-14",,,,"55","32",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-15",,,,"62","30",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-16",,,,"54","32",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-17",,,,"52","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-18",,,,"54","32",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-19",,,,"63","32",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-20",,,,"52","35",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-21",,,,"51","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-22",,,,"56","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-23",,,,"53","26",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-24",,,,"55","25",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-25",,,,"52","45",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-26",,,,"54","43",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-27",,,,"43","32",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-28",,"0.4",,"37","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-29",,,,"36","21",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-30",,,,"38","31",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-10-31",,"0.4",,"35","28",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-01",,,,"52","33",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-02",,,,"58","38",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-03",,,,"50","30",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-04",,,,"42","25",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-05",,,,"49","25",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-06",,"0.4",,"51","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-07",,,,"57","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-08",,,,"54","34",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-09",,,,"54","34",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-10",,,,"49","37",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-11",,,,"37","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-12",,,,"42","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-13",,"0.4",,"34","29",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-14",,,,"31","24",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-15",,,,"31","21",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-16",,,,"35","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-17",,,,"29","14",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-18",,,,"24","11",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-19",,"2.4",,"29","10",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-20",,"0.4",,"11","6",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-21",,"1.6",,"20","-1",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-22",,"2.8",,"12","-8",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-23",,"0.4",,"11","-10",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-24",,"2.0",,"25","10",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-25",,"5.5",,"24","4",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-11-26",,"3.5",,,,,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-18","0.39",,,"17","9",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-19","0.27",,,"12","2",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-20",,,,"16","-2",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-21",,,,"16","11",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-22",,,,"14","0",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-23",,,,"18","0",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-24",,,,"18","3",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-25",,,,"8","4",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-26",,,,"9","2",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-27",,,,"27","8",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-28",,,,"27","15",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-29",,,,"24","12",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-30",,,,"12","-5",,
"CA00502S001","WINNIPEG A CS, MB CA","2010-12-31",,,,"-1","-9",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-01",,,,"6","-6",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-02",,,,"0","-14",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-03",,,,"3","-18",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-04",,,,"10","-1",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-05",,,,"9","-10",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-06",,,,"4","-14",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-07",,,,"10","-6",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-08",,,,"11","-13",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-09",,,,"5","-15",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-10",,,,"10","-8",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-11",,,,"6","-5",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-12",,,,"7","-3",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-13",,,,"17","-4",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-14",,,,"8","-9",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-15",,,,"-2","-22",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-16",,,,"7","-12",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-17",,,,"8","-23",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-18",,,,"-9","-30",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-19",,,,"3","-11",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-20",,,,"-1","-22",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-21",,,,"-7","-26",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-22",,,,"-9","-32",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-23",,,,"13","-9",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-24",,,,"14","1",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-25",,,,"27","-1",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-26",,,,"21","-7",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-27",,,,"17","4",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-28",,,,"25","8",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-29",,,,"8","-13",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-30",,,,"-12","-30",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-01-31",,,,"-6","-18",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-01",,,,"-3","-25",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-02",,,,"15","-12",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-03",,,,"32","10",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-04",,,,"36","27",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-05",,,,"33","20",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-06",,,,"20","-11",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-07",,,,"0","-12",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-08",,,,"8","-9",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-09",,,,"0","-13",,
"CA00502S001","WINNIPEG A CS, MB CA","2011-02-10",,,,"3","-19",,
